PC1,PC2,digit
1.3473601,-0.53235084,0
1.0304189,1.7345451,8
-0.5798323,0.6751825,6
-0.8871167,-0.726793,4
-0.29100776,1.0754901,8
-2.0369663,-2.1685586,7
-0.8358903,-3.2054224,7
0.8794749,-2.8986707,9
-2.413983,1.4128544,3
-0.7438874,-0.6857903,8
-0.35608172,0.8830114,6
-0.4471202,-2.35354,9
-0.99331963,-3.469687,7
-1.4869609,0.6741604,3
-0.94779396,-3.0005145,4
8.311088,0.82663494,0
1.0826793,2.502365,8
0.79080105,0.1850504,3
0.7167692,-1.2019622,5
-1.3263807,-1.427432,5
0.085099936,-3.6183248,7
-0.41986704,-2.565157,4
1.2960558,-0.018695649,6
-2.1193004,-2.3896208,7
-0.6852498,1.0929389,8
0.0025343895,2.0737467,3
2.0667586,0.094886065,0
-0.9519241,0.41612753,8
0.4857409,-3.486405,7
0.68714714,0.57100165,8
1.8175821,0.20518902,0
-0.61287904,-1.0486404,8
-1.5815078,-1.0136844,4
-1.4074415,-2.0132651,4
0.04752779,0.893973,5
0.59063673,1.4387056,8
-0.022425413,-0.8689383,5
2.056777,0.3530581,6
-2.041915,0.10166912,6
3.2136555,0.6164059,3
1.6979342,-1.0925821,0
-0.9018018,1.2832428,3
-2.5789688,2.719089,7
-0.38945293,1.1942248,6
0.6245401,1.2000358,8
-1.8345517,2.447616,3
0.96770334,-1.2684773,4
2.0407953,1.1601163,5
-1.068419,1.8094935,8
-1.7147468,1.3040748,8
-0.8897512,0.035228863,8
0.3238306,0.59185046,6
-0.1684947,1.4234514,8
3.6936707,2.6598039,3
-1.6857885,-2.3944926,7
0.5263488,0.5050985,0
0.8388238,-4.7979794,4
-2.902405,-0.37010136,7
3.9887333,0.29127485,0
-1.317618,-1.5052172,8
-1.0768011,-3.5257702,7
-0.8571093,-1.7003965,4
3.2445517,2.721332,5
-1.9611793,-0.36042818,7
-1.7599751,0.4348215,3
2.3699493,-0.7520303,6
-0.69575214,-0.5233401,8
2.6942654,0.5398208,0
-0.054478884,-2.061792,7
3.4144063,0.9469842,6
1.2064133,0.028938219,6
-1.5089473,1.3495103,3
2.7837267,0.5143068,0
0.4049232,0.101569414,5
2.0813751,2.6042128,8
2.6620374,1.5230079,0
0.8637712,-0.563439,5
-1.9393843,-1.3783265,4
0.2967546,2.5073342,3
1.7454252,0.5340513,8
0.34616065,-1.5653485,4
-1.5170082,0.7622243,6
-2.0879345,1.3453944,6
-0.035360336,0.65561265,5
1.0897222,2.5940747,3
0.9946184,-3.1905975,4
-1.3467396,0.3837419,3
0.8528421,-0.77862364,6
-0.9632325,-1.7703048,4
0.65193176,-3.5043592,4
1.8770156,0.6605853,6
1.0324945,-0.8576888,5
-1.259663,-2.965323,4
-0.7358551,0.8626148,8
1.8940067,0.31165406,0
1.1531148,1.4761928,3
-0.5503924,-0.97536105,6
-2.675072,1.7529193,3
-2.1233451,-1.0414239,4
0.8227632,-1.502065,5
4.5590415,0.9902986,6
4.455826,1.0632465,0
3.8947806,2.2557077,0
0.25210238,2.453578,3
0.18919039,0.45462763,5
-0.98708177,-2.452577,4
-1.5469223,0.10923162,8
1.1922274,0.4133027,6
0.8103392,-2.3442407,8
3.7380128,0.43601036,0
5.9889145,1.7282763,0
2.0764885,-0.0349953,0
3.6090913,-0.41977003,8
0.42554116,1.0341241,5
0.29938436,2.5896268,3
1.1854482,-3.060597,4
-0.2666762,-2.7746634,4
-1.0155767,-1.8552533,8
2.0312133,0.77825606,5
0.98646045,-1.1146284,6
2.5873752,-0.92743546,8
-0.21005177,2.0727339,3
-0.072147846,0.7060921,8
-0.803704,-1.3054935,4
-2.2913978,1.0786635,3
4.587768,1.8547902,0
0.7758932,2.2636838,3
-2.076717,-1.6371987,4
6.166692,1.4937998,0
1.066649,-0.061807062,8
3.2132282,2.0410867,0
1.3996091,0.64136153,6
2.6043706,0.8353542,0
-0.81988454,-0.0962875,6
-2.270275,0.73992574,8
2.1573405,-1.1137704,6
1.2733488,-1.0521342,8
-0.33118105,2.6823058,5
-0.016880512,1.5907955,5
0.9688902,0.6961101,6
4.6991453,1.3625866,0
4.0297365,1.7350961,0
0.6072788,0.22101691,6
4.253778,0.18865797,0
-0.87993693,1.5121757,8
4.6271877,0.65312225,0
-0.19679952,1.6151041,8
2.855596,1.1586514,0
-1.9153713,0.97570026,5
3.0126753,0.97643185,6
-0.83580947,1.3003346,8
-0.7901032,1.4545149,8
-2.1494706,2.417573,8
1.5618839,0.15359813,6
5.4248295,0.7616535,0
-2.0756593,1.5766859,8
4.178794,1.756998,0
-2.210364,1.2758104,5
3.2693558,0.631658,6
5.331168,1.8050508,0
4.2049117,0.9464618,6
-0.8660846,2.0206766,5
-0.38863015,0.8796793,5
-0.6210675,-0.6289927,8
3.48096,2.2513714,0
5.094763,1.0403458,0
-1.8154216,0.24696502,5
2.179038,0.13191043,6
2.3143854,-0.5241331,6
3.7566009,0.5009635,6
0.15630198,2.6283631,8
5.7187986,0.6954735,0
1.5869803,1.1667176,6
5.8170834,2.051454,0
-1.4536333,0.014219262,5
3.9608912,0.83412635,6
6.1266623,1.1058236,0
4.391819,1.2243341,0
2.5608625,0.4795316,6
4.063014,1.0385888,0
2.7193074,0.7060848,5
2.6688952,-1.5506959,6
1.6068635,-0.044235036,0
1.1158795,-0.06525614,5
2.8993669,-2.6062155,6
0.19543004,0.7841699,0
0.3130846,-0.12107106,5
1.9664588,-1.5782171,6
-0.87689495,-0.7339237,5
1.090611,0.87689245,5
-0.9718946,-0.59633476,5
0.6345377,-0.3106116,5
0.3484087,-0.08330756,5
0.961488,-0.9730884,6
2.935876,1.4762152,5
1.0837998,0.37207067,5
0.65337205,-1.3245567,6
2.616931,-1.720345,6
2.9797835,-0.85843116,6
0.3488164,-1.5177346,5
0.117512465,-0.606365,5
-0.3393631,-0.5284189,6
-1.0855649,1.1631835,5
1.4858794,-1.4674541,6
2.2631679,-1.910143,6
3.6869583,1.070687,0
1.0415039,-0.6492029,0
1.6691484,-0.8411493,0
3.4173899,0.9588103,0
1.4416394,-0.7873796,0
2.8035636,2.0680943,0
3.7062964,2.3427181,0
2.9621744,0.89008874,0
3.9370627,1.0054759,0
1.9015384,-1.0828011,6
1.3810506,-1.7986963,6
4.939086,1.3700058,0
2.856566,0.68895215,5
1.0663428,-1.8029583,6
6.569187,1.0671924,0
3.5637846,0.53889346,5
0.7629955,-0.05647441,6
6.6200886,1.5035218,0
3.4130597,0.8509397,5
0.6882086,0.83345723,6
4.004629,0.7036524,0
2.9269829,2.10947,5
0.49934578,-1.0121794,6
0.38209105,0.21005866,6
6.090802,0.6023444,0
4.3011465,0.4121056,0
5.484398,1.9683489,0
5.3323584,0.17709255,0
1.5974026,0.4545843,5
1.6156816,0.54973817,6
6.130947,0.8281632,0
2.3384433,0.30911145,5
0.74532557,-0.39715853,6
6.276844,0.68497413,0
2.6597815,0.8611658,5
2.184751,0.21005183,5
6.158283,1.2895987,0
0.30290008,-0.45701236,6
-1.1429126,1.0575285,6
2.7749095,1.0348727,5
6.1412973,0.4304972,0
0.5979936,-0.67887497,5
0.032974005,0.5114724,6
0.46604228,-0.59304166,6
1.7666049,0.6009233,5
2.0705552,2.5828142,5
-0.62006617,0.35678843,5
1.9347076,0.78576195,5
1.0844231,1.0534811,5
2.3696733,0.44423425,5
0.6527059,0.21082148,5
1.0654073,-0.19371818,5
2.6498675,1.8436693,5
-0.13133073,0.18519676,5
2.9565797,2.9307513,5
2.6076908,2.7337642,5
2.5445352,2.8751702,5
